0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,target,answer,correct_answer,score,target_as
65.0,97.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Aadam Sandler,Adam Sandler,0.96,1.0
65.0,97.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,121.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aadam Sandyler,Adam Sandler,0.92,1.0
65.0,97.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aadam Sanler,Adam Sandler,0.92,1.0
65.0,97.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,114.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aadam Sanrdler,Adam Sandler,0.92,1.0
65.0,97.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,119.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aadam Sanwdler,Adam Sandler,0.92,1.0
65.0,97.0,100.0,97.0,109.0,32.0,83.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aadam Sndler,Adam Sandler,0.92,1.0
65.0,97.0,100.0,97.0,109.0,32.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aadam andler,Adam Sandler,0.92,1.0
65.0,97.0,100.0,97.0,109.0,32.0,98.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aadam bSandler,Adam Sandler,0.92,1.0
65.0,97.0,100.0,97.0,109.0,32.0,102.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aadam fSandler,Adam Sandler,0.92,1.0
65.0,97.0,100.0,97.0,109.0,32.0,106.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aadam jSandler,Adam Sandler,0.92,1.0
65.0,97.0,100.0,97.0,109.0,32.0,110.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aadam nSandler,Adam Sandler,0.92,1.0
65.0,97.0,100.0,97.0,109.0,32.0,116.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aadam tSandler,Adam Sandler,0.92,1.0
65.0,97.0,100.0,97.0,109.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,AadamSandler,Adam Sandler,0.92,1.0
65.0,97.0,100.0,97.0,109.0,107.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aadamk Sandler,Adam Sandler,0.92,1.0
65.0,97.0,100.0,97.0,109.0,111.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aadamo Sandler,Adam Sandler,0.92,1.0
65.0,97.0,100.0,98.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aadbam Sandler,Adam Sandler,0.92,1.0
65.0,97.0,100.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aadm Sandler,Adam Sandler,0.92,1.0
65.0,97.0,100.0,121.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aadyam Sandler,Adam Sandler,0.92,1.0
65.0,97.0,102.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aafm Sandler,Adam Sandler,0.92,1.0
65.0,97.0,103.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aagm Sandler,Adam Sandler,0.92,1.0
65.0,97.0,104.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aahm Sandler,Adam Sandler,0.92,1.0
65.0,97.0,107.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aakm Sandler,Adam Sandler,0.92,1.0
65.0,97.0,108.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aalm Sandler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Saandler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,98.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sabndler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,99.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sacndler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,91.0,0.0,Aam Sadler,Adam Sandler,0.91,1.0
65.0,97.0,109.0,32.0,83.0,97.0,100.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sadndler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,101.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Saendler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,102.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Safndler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,103.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sagndler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,104.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sahndler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,105.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Saindler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,106.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sajndler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,107.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sakndler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,108.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Salndler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,109.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Samndler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,97.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sanadler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,98.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sanbdler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,99.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sancdler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,97.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandaler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,98.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandbler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,99.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandcler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sanddler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,101.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandeler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,91.0,0.0,Aam Sander,Adam Sandler,0.91,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,102.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandfler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,103.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandgler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,104.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandhler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,105.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandiler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,107.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandkler,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,97.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlaer,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,99.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlcer,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlder,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,91.0,0.0,Aam Sandle,Adam Sandler,0.91,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,97.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlear,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandleer,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,103.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlegr,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,104.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlehr,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,105.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandleir,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,106.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlejr,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,107.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlekr,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,110.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlenr,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,111.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandleor,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,112.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlepr,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,113.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandleqr,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Aam Sandler,Adam Sandler,0.96,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,115.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlesr,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,116.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandletr,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,117.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandleur,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,118.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlevr,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,119.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlewr,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,120.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlexr,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,121.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandleyr,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,101.0,122.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlezr,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,102.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlfer,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,104.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlher,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,105.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlier,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,106.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandljer,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,107.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlker,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandller,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,109.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlmer,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,110.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlner,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,111.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandloer,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,112.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlper,Adam Sandler,0.92,1.0
65.0,97.0,109.0,32.0,83.0,97.0,110.0,100.0,108.0,113.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Aam Sandlqer,Adam Sandler,0.92,1.0
